run	source	kind	arm	model_name	position	layer	policy	split	threshold_source	diagnostic_only	n	n_positive	n_negative	threshold	balanced_accuracy	balanced_accuracy_ci_low	balanced_accuracy_ci_high	n_bootstrap_valid	accuracy	auroc	f1	precision	recall	fpr	positive_rate
stage1_natural_pairs_8b_a100_1x_loso_wildjailbreak_vanilla_harmful	wildjailbreak_vanilla_harmful	multilayer	hidden	hidden_probe	cot_8		val_ba_max	val	validation_labels	False	124	62	62	0.11480917781591415	0.6935483870967742				0.6935483870967742	0.7124089490114465	0.7285714285714285	0.6538461538461539	0.8225806451612904	0.43548387096774194	0.6290322580645161
stage1_natural_pairs_8b_a100_1x_loso_wildjailbreak_vanilla_harmful	wildjailbreak_vanilla_harmful	multilayer	hidden	hidden_probe	cot_8		val_ba_max	test	validation_labels	False	4038	2019	2019	0.11480917781591415	0.7169390787518574	0.705417285785042	0.7276002971768202		0.7169390787518574	0.7384635462855229	0.7696029026405966	0.6488783140720599	0.9455175829618623	0.5116394254581476	0.7285785042100049
stage1_natural_pairs_8b_a100_1x_loso_wildjailbreak_vanilla_harmful	wildjailbreak_vanilla_harmful	multilayer	hidden	hidden_probe	cot_8		test_score_median_transductive	test	test_scores_unlabeled	False	4038	2019	2019	0.7401139438152313	0.6805349182763745	0.6677748885586925	0.6945331847449232		0.6805349182763745	0.7384635462855229	0.6805349182763745	0.6805349182763745	0.6805349182763745	0.31946508172362553	0.5
stage1_natural_pairs_8b_a100_1x_loso_wildjailbreak_vanilla_harmful	wildjailbreak_vanilla_harmful	multilayer	hidden	hidden_probe	cot_8		oracle_test_ba_max	test	test_labels	True	4038	2019	2019	0.17224536836147308	0.7243684992570579	0.7132243684992571	0.7367508667657257		0.7243684992570579	0.7384635462855229	0.7723460830435672	0.6578397212543554	0.9351163942545815	0.48637939574046557	0.7107478949975236
stage1b_natural_pairs_8b_a100_1x_loso_harmbench_standard	harmbench_standard	multilayer	hidden	hidden_probe	cot_4		current_prediction	val	stored_predictions	False	264	132	132		0.6212121212121212				0.6212121212121212	0.7988980716253444	0.4318181818181818	0.8636363636363636	0.2878787878787879	0.045454545454545456	0.16666666666666666
stage1b_natural_pairs_8b_a100_1x_loso_harmbench_standard	harmbench_standard	multilayer	hidden	hidden_probe	cot_4		current_prediction	test	stored_predictions	False	304	152	152		0.6513157894736842	0.611842105263158	0.6842105263157895		0.6513157894736842	0.8332539819944599	0.5267857142857143	0.8194444444444444	0.3881578947368421	0.08552631578947369	0.23684210526315788
stage1b_natural_pairs_8b_a100_1x_loso_harmbench_standard	harmbench_standard	multilayer	hidden	hidden_probe	cot_4		platt_0p5	val	validation_calibrator	False	264	132	132	0.5	0.7234848484848485				0.7234848484848485	0.7988980716253444	0.7558528428093646	0.6766467065868264	0.8560606060606061	0.4090909090909091	0.6325757575757576
stage1b_natural_pairs_8b_a100_1x_loso_harmbench_standard	harmbench_standard	multilayer	hidden	hidden_probe	cot_4		platt_0p5	test	validation_calibrator	False	304	152	152	0.5	0.763157894736842	0.7186677631578947	0.8043585526315788		0.7631578947368421	0.8332539819944599	0.7791411042944786	0.7298850574712644	0.8355263157894737	0.3092105263157895	0.5723684210526315
stage1b_natural_pairs_8b_a100_1x_loso_harmbench_standard	harmbench_standard	multilayer	hidden	hidden_probe	cot_4		val_ba_max	val	validation_labels	False	264	132	132	0.28343379497528076	0.7386363636363636				0.7386363636363636	0.7988980716253444	0.7823343848580442	0.6702702702702703	0.9393939393939394	0.4621212121212121	0.7007575757575758
stage1b_natural_pairs_8b_a100_1x_loso_harmbench_standard	harmbench_standard	multilayer	hidden	hidden_probe	cot_4		val_ba_max	test	validation_labels	False	304	152	152	0.28343379497528076	0.7532894736842106	0.7171052631578947	0.7927631578947368		0.7532894736842105	0.8332539819944599	0.7899159663865546	0.6878048780487804	0.9276315789473685	0.42105263157894735	0.6743421052631579
stage1b_natural_pairs_8b_a100_1x_loso_harmbench_standard	harmbench_standard	multilayer	hidden	hidden_probe	cot_4		test_score_median_transductive	test	test_scores_unlabeled	False	304	152	152	0.6673739552497864	0.7467105263157895	0.7039473684210527	0.7894736842105263		0.7467105263157895	0.8332539819944599	0.7475409836065574	0.7450980392156863	0.75	0.2565789473684211	0.5032894736842105
stage1b_natural_pairs_8b_a100_1x_loso_harmbench_standard	harmbench_standard	multilayer	hidden	hidden_probe	cot_4		oracle_test_ba_max	test	test_labels	True	304	152	152	0.48314815759658813	0.763157894736842	0.7236842105263157	0.805921052631579		0.7631578947368421	0.8332539819944599	0.7906976744186046	0.7083333333333334	0.8947368421052632	0.3684210526315789	0.631578947368421
stage1b_natural_pairs_8b_a100_1x_loso_reasoningshield	reasoningshield	multilayer	hidden	hidden_probe	cot_4		current_prediction	val	stored_predictions	False	196	98	98		0.5918367346938775				0.5918367346938775	0.8098708871303624	0.3548387096774194	0.8461538461538461	0.22448979591836735	0.04081632653061224	0.1326530612244898
stage1b_natural_pairs_8b_a100_1x_loso_reasoningshield	reasoningshield	multilayer	hidden	hidden_probe	cot_4		current_prediction	test	stored_predictions	False	670	335	335		0.5268656716417911	0.5111567164179105	0.5447761194029851		0.5268656716417911	0.7097705502339051	0.15013404825737264	0.7368421052631579	0.08358208955223881	0.029850746268656716	0.056716417910447764
stage1b_natural_pairs_8b_a100_1x_loso_reasoningshield	reasoningshield	multilayer	hidden	hidden_probe	cot_4		platt_0p5	val	validation_calibrator	False	196	98	98	0.5	0.7551020408163265				0.7551020408163265	0.8098708871303624	0.7913043478260869	0.6893939393939394	0.9285714285714286	0.41836734693877553	0.673469387755102
stage1b_natural_pairs_8b_a100_1x_loso_reasoningshield	reasoningshield	multilayer	hidden	hidden_probe	cot_4		platt_0p5	test	validation_calibrator	False	670	335	335	0.5	0.6850746268656717	0.6499626865671642	0.7179104477611941		0.6850746268656717	0.7097705502339051	0.7144790257104194	0.6534653465346535	0.7880597014925373	0.417910447761194	0.6029850746268657
stage1b_natural_pairs_8b_a100_1x_loso_reasoningshield	reasoningshield	multilayer	hidden	hidden_probe	cot_4		val_ba_max	val	validation_labels	False	196	98	98	0.3563714921474457	0.7602040816326531				0.7602040816326531	0.8098708871303624	0.7982832618025751	0.6888888888888889	0.9489795918367347	0.42857142857142855	0.6887755102040817
stage1b_natural_pairs_8b_a100_1x_loso_reasoningshield	reasoningshield	multilayer	hidden	hidden_probe	cot_4		val_ba_max	test	validation_labels	False	670	335	335	0.3563714921474457	0.6805970149253731	0.6507462686567165	0.7134328358208955		0.6805970149253732	0.7097705502339051	0.7161803713527851	0.6443914081145584	0.8059701492537313	0.44477611940298506	0.6253731343283582
stage1b_natural_pairs_8b_a100_1x_loso_reasoningshield	reasoningshield	multilayer	hidden	hidden_probe	cot_4		test_score_median_transductive	test	test_scores_unlabeled	False	670	335	335	0.9990954399108887	0.6537313432835821	0.6216044776119403	0.6850746268656717		0.6537313432835821	0.7097705502339051	0.6537313432835821	0.6537313432835821	0.6537313432835821	0.34626865671641793	0.5
stage1b_natural_pairs_8b_a100_1x_loso_reasoningshield	reasoningshield	multilayer	hidden	hidden_probe	cot_4		oracle_test_ba_max	test	test_labels	True	670	335	335	0.8171330094337463	0.6895522388059702	0.6544402985074627	0.7216791044776119		0.6895522388059702	0.7097705502339051	0.7142857142857143	0.6615776081424937	0.7761194029850746	0.3970149253731343	0.5865671641791045
stage1b_natural_pairs_8b_a100_1x_loso_strongreject_full	strongreject_full	multilayer	hidden	hidden_probe	cot_4		current_prediction	val	stored_predictions	False	208	104	104		0.7115384615384615				0.7115384615384616	0.8732895710059172	0.620253164556962	0.9074074074074074	0.47115384615384615	0.04807692307692308	0.25961538461538464
stage1b_natural_pairs_8b_a100_1x_loso_strongreject_full	strongreject_full	multilayer	hidden	hidden_probe	cot_4		current_prediction	test	stored_predictions	False	554	277	277		0.6046931407942239	0.5722021660649819	0.6335740072202166		0.6046931407942239	0.7363904130120293	0.4619164619164619	0.7230769230769231	0.33935018050541516	0.1299638989169675	0.23465703971119134
stage1b_natural_pairs_8b_a100_1x_loso_strongreject_full	strongreject_full	multilayer	hidden	hidden_probe	cot_4		platt_0p5	val	validation_calibrator	False	208	104	104	0.5	0.7884615384615384				0.7884615384615384	0.8732895710059172	0.8053097345132744	0.7459016393442623	0.875	0.2980769230769231	0.5865384615384616
stage1b_natural_pairs_8b_a100_1x_loso_strongreject_full	strongreject_full	multilayer	hidden	hidden_probe	cot_4		platt_0p5	test	validation_calibrator	False	554	277	277	0.5	0.667870036101083	0.6335740072202165	0.7057761732851986		0.6678700361010831	0.7363904130120293	0.695364238410596	0.6422018348623854	0.7581227436823105	0.4223826714801444	0.5902527075812274
stage1b_natural_pairs_8b_a100_1x_loso_strongreject_full	strongreject_full	multilayer	hidden	hidden_probe	cot_4		val_ba_max	val	validation_labels	False	208	104	104	0.5010448396205902	0.7932692307692308				0.7932692307692307	0.8732895710059172	0.8122270742358079	0.744	0.8942307692307693	0.3076923076923077	0.6009615384615384
stage1b_natural_pairs_8b_a100_1x_loso_strongreject_full	strongreject_full	multilayer	hidden	hidden_probe	cot_4		val_ba_max	test	validation_labels	False	554	277	277	0.5010448396205902	0.6841155234657039	0.6552346570397112	0.7175541516245487		0.6841155234657039	0.7363904130120293	0.7208931419457735	0.6457142857142857	0.8158844765342961	0.44765342960288806	0.631768953068592
stage1b_natural_pairs_8b_a100_1x_loso_strongreject_full	strongreject_full	multilayer	hidden	hidden_probe	cot_4		test_score_median_transductive	test	test_scores_unlabeled	False	554	277	277	0.7203734815120697	0.6462093862815884	0.6119133574007221	0.6823104693140793		0.6462093862815884	0.7363904130120293	0.6462093862815884	0.6462093862815884	0.6462093862815884	0.35379061371841153	0.5
stage1b_natural_pairs_8b_a100_1x_loso_strongreject_full	strongreject_full	multilayer	hidden	hidden_probe	cot_4		oracle_test_ba_max	test	test_labels	True	554	277	277	0.39125192165374756	0.6949458483754513	0.6651173285198555	0.7292418772563176		0.6949458483754513	0.7363904130120293	0.7419847328244275	0.6428571428571429	0.8772563176895307	0.48736462093862815	0.6823104693140795
stage1b_natural_pairs_8b_a100_1x_loso_wildjailbreak_vanilla_harmful	wildjailbreak_vanilla_harmful	multilayer	hidden	hidden_probe	cot_4		current_prediction	val	stored_predictions	False	124	62	62		0.6048387096774194				0.6048387096774194	0.7073361082206036	0.3950617283950617	0.8421052631578947	0.25806451612903225	0.04838709677419355	0.1532258064516129
stage1b_natural_pairs_8b_a100_1x_loso_wildjailbreak_vanilla_harmful	wildjailbreak_vanilla_harmful	multilayer	hidden	hidden_probe	cot_4		current_prediction	test	stored_predictions	False	4038	2019	2019		0.6062407132243685	0.5957095096582466	0.6160289747399703		0.6062407132243685	0.7749200819063866	0.4547325102880658	0.7391304347826086	0.32838038632986627	0.11589895988112928	0.22213967310549776
stage1b_natural_pairs_8b_a100_1x_loso_wildjailbreak_vanilla_harmful	wildjailbreak_vanilla_harmful	multilayer	hidden	hidden_probe	cot_4		platt_0p5	val	validation_calibrator	False	124	62	62	0.5	0.6451612903225807				0.6451612903225806	0.7073361082206036	0.6666666666666666	0.6285714285714286	0.7096774193548387	0.41935483870967744	0.5645161290322581
stage1b_natural_pairs_8b_a100_1x_loso_wildjailbreak_vanilla_harmful	wildjailbreak_vanilla_harmful	multilayer	hidden	hidden_probe	cot_4		platt_0p5	test	validation_calibrator	False	4038	2019	2019	0.5	0.7340267459138188	0.7224925705794949	0.745548538880634		0.7340267459138187	0.7749200819063866	0.7756892230576441	0.6706392199349945	0.9197622585438335	0.45170876671619614	0.6857355126300149
stage1b_natural_pairs_8b_a100_1x_loso_wildjailbreak_vanilla_harmful	wildjailbreak_vanilla_harmful	multilayer	hidden	hidden_probe	cot_4		val_ba_max	val	validation_labels	False	124	62	62	0.34008604288101196	0.6612903225806451				0.6612903225806451	0.7073361082206036	0.6956521739130435	0.631578947368421	0.7741935483870968	0.45161290322580644	0.6129032258064516
stage1b_natural_pairs_8b_a100_1x_loso_wildjailbreak_vanilla_harmful	wildjailbreak_vanilla_harmful	multilayer	hidden	hidden_probe	cot_4		val_ba_max	test	validation_labels	False	4038	2019	2019	0.34008604288101196	0.7325408618127787	0.7211490837048044	0.7443103021297672		0.7325408618127786	0.7749200819063866	0.7785977859778598	0.664218258132214	0.9405646359583952	0.475482912332838	0.7080237741456167
stage1b_natural_pairs_8b_a100_1x_loso_wildjailbreak_vanilla_harmful	wildjailbreak_vanilla_harmful	multilayer	hidden	hidden_probe	cot_4		test_score_median_transductive	test	test_scores_unlabeled	False	4038	2019	2019	0.6292040944099426	0.7003467062902426	0.6888249133234274	0.7112431896978701		0.7003467062902426	0.7749200819063866	0.7003467062902426	0.7003467062902426	0.7003467062902426	0.2996532937097573	0.5
stage1b_natural_pairs_8b_a100_1x_loso_wildjailbreak_vanilla_harmful	wildjailbreak_vanilla_harmful	multilayer	hidden	hidden_probe	cot_4		oracle_test_ba_max	test	test_labels	True	4038	2019	2019	0.4327046126127243	0.7357602773650322	0.7232478949975236	0.7472820703318475		0.7357602773650322	0.7749200819063866	0.7789517298529107	0.6695156695156695	0.9311540366518078	0.4596334819217434	0.6953937592867756
