model	position	layer	train_n	val_n	test_n	val_auroc	val_recall	val_fpr	test_auroc	test_auprc	test_recall	test_fpr	threshold	reasoningshield_test_n	reasoningshield_test_auroc	reasoningshield_test_auprc	reasoningshield_test_recall	reasoningshield_test_fpr
linear	cot_4	24	8884	1128	1135	0.967490734501	0.867857142857	0.0495283018868	0.969100666113	0.913633743255	0.838487972509	0.0627962085308	0.818433582783	1722	0.897019811617	0.794567755133	0.732038834951	0.107705053853
linear	cot_4	25	8884	1128	1135	0.968796327493	0.85	0.0495283018868	0.967048582271	0.909980441605	0.831615120275	0.063981042654	0.826219975948	1722	0.898350238496	0.797567163752	0.745631067961	0.112676056338
linear	cot_4	28	8884	1128	1135	0.9677518531	0.857142857143	0.0495283018868	0.96899073305	0.912920780497	0.824742268041	0.0592417061611	0.831929683685	1722	0.89619452868	0.782629336065	0.726213592233	0.106048053024
linear	cot_4	32	8884	1128	1135	0.970190363881	0.9	0.0495283018868	0.971169036335	0.916031063452	0.852233676976	0.0616113744076	0.818796336651	1722	0.897043942697	0.792286719612	0.718446601942	0.108533554267
linear	cot_7	7	8884	1128	1135	0.957142857143	0.767857142857	0.0471698113208	0.952284979072	0.862967258789	0.756013745704	0.053317535545	0.841145575047	1722	0.862974075176	0.724547385342	0.594174757282	0.0952775476388
linear	cot_7	8	8884	1128	1135	0.958178908356	0.746428571429	0.0495283018868	0.95240712692	0.872593634399	0.731958762887	0.053317535545	0.847613871098	1722	0.867523588131	0.728036361808	0.6	0.104391052196
linear	cot_7	14	8884	1128	1135	0.959349730458	0.796428571429	0.0471698113208	0.964418331949	0.89161533214	0.786941580756	0.0521327014218	0.83	1722	0.896944200899	0.803735388333	0.712621359223	0.0969345484673
linear	cot_7	16	8884	1128	1135	0.957905154987	0.825	0.0495283018868	0.965652025211	0.904051561112	0.841924398625	0.0710900473934	0.794292330742	1722	0.891266962138	0.787056218055	0.728155339806	0.130074565037
linear	cot_7	17	8884	1128	1135	0.961160714286	0.807142857143	0.0495283018868	0.965208221364	0.900909673428	0.814432989691	0.0604265402844	0.82	1722	0.887002195928	0.786640734017	0.666019417476	0.100248550124
linear	cot_7	20	8884	1128	1135	0.96235680593	0.789285714286	0.0436320754717	0.968551000798	0.914755518068	0.800687285223	0.0616113744076	0.833628177643	1722	0.888580368562	0.792321483404	0.666019417476	0.110190555095
linear	cot_7	21	8884	1128	1135	0.963182277628	0.803571428571	0.0483490566038	0.964320613671	0.906159033402	0.810996563574	0.0651658767773	0.816946268082	1722	0.886022474079	0.780150326836	0.68932038835	0.115990057995
linear	cot_7	22	8884	1128	1135	0.959594002695	0.771428571429	0.0483490566038	0.965586879693	0.905708660904	0.790378006873	0.0604265402844	0.834278941154	1722	0.885253496996	0.786132353329	0.64854368932	0.107705053853
linear	cot_7	24	8884	1128	1135	0.955382412399	0.739285714286	0.0436320754717	0.960700965782	0.899738640007	0.72852233677	0.0485781990521	0.86	1722	0.882444639281	0.782394350644	0.642718446602	0.0936205468103
linear	cot_7	25	8884	1128	1135	0.954156839623	0.714285714286	0.0459905660377	0.963371932053	0.899068547426	0.718213058419	0.0450236966825	0.86556404829	1722	0.87364966498	0.768083326248	0.621359223301	0.0919635459818
linear	cot_7	28	8884	1128	1135	0.95667958221	0.721428571429	0.0483490566038	0.961869513526	0.89342716628	0.725085910653	0.0450236966825	0.859019994736	1722	0.876970101592	0.771186127331	0.642718446602	0.082850041425
